candidate,search_phase,workload_index,workload_uuid,seq_len,stage,mode,scale_mode,scope,max_abs,max_rel,mean_abs,matched_ratio_contest,matched_ratio_strict,selected_experts,failure_label
baseline__fp32,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
gemm1_accumulator__f16,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator,f16,none,storage_compute,2048.0,9.885845184326172,38.120086669921875,0.9989237882653061,0.970703125,7,pass
gemm1_operands__f16,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands,f16,none,storage_compute,2048.0,3.785388231277466,10.332791328430176,0.9997409119897959,0.9917091836734694,7,pass
gemm1_output__f16,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_output,f16,none,storage_compute,1024.0,0.9452110528945923,6.714671611785889,0.9997807716836735,0.9940409757653061,7,pass
gemm2_accumulator__bf16,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_accumulator,bf16,none,storage_compute,4096.0,99.52967834472656,110.32520294189453,0.9975087691326531,0.9304647640306123,7,pass
gemm2_operands__bf16,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_operands,bf16,none,storage_compute,2048.0,9.720000267028809,57.79668426513672,0.9982461734693877,0.9559948979591837,7,pass
hidden_dequant__fp8__block,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,hidden_dequant,fp8,block,storage_compute,22528.0,779.8584594726562,882.3578491210938,0.9784558354591837,0.7636120854591837,7,pass
out_accumulator__bf16,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,out_accumulator,bf16,none,storage_compute,2048.0,3.880000114440918,38.57366943359375,0.9992227359693877,0.9799505739795918,7,pass
swiglu_input__f16,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,swiglu_input,f16,none,storage_compute,1024.0,0.9452110528945923,6.714671611785889,0.9997807716836735,0.9940409757653061,7,pass
swiglu_output__fp8__block,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,swiglu_output,fp8,block,storage_compute,11456.0,145.2133331298828,563.8108520507812,0.9858099489795918,0.7895806760204082,7,pass
baseline__fp32,single_stage,1,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,1,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
gemm1_accumulator__f16,single_stage,1,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,1,gemm1_accumulator,f16,none,storage_compute,2048.0,10.474510192871094,158.803955078125,0.9983258928571429,0.9013671875,3,pass
gemm1_operands__f16,single_stage,1,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,1,gemm1_operands,f16,none,storage_compute,2048.0,12.774834632873535,43.02471160888672,0.9994419642857143,0.9754464285714286,3,pass
gemm1_output__f16,single_stage,1,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,1,gemm1_output,f16,none,storage_compute,2048.0,2.364705801010132,30.065448760986328,0.9993024553571429,0.9803292410714286,3,pass
gemm2_accumulator__bf16,single_stage,1,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,1,gemm2_accumulator,bf16,none,storage_compute,6144.0,91.8211898803711,451.1318359375,0.9930245535714286,0.7470703125,3,pass
gemm2_operands__bf16,single_stage,1,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,1,gemm2_operands,bf16,none,storage_compute,4096.0,18.619047164916992,231.19679260253906,0.9959542410714286,0.8472377232142857,3,pass
hidden_dequant__fp8__block,single_stage,1,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,1,hidden_dequant,fp8,block,storage_compute,19200.0,189.95237731933594,3415.16845703125,0.9270368303571429,0.1803850446428571,3,pass
out_accumulator__bf16,single_stage,1,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,1,out_accumulator,bf16,none,storage_compute,4096.0,14.152318000793457,153.7166290283203,0.9983258928571429,0.9337332589285714,3,pass
swiglu_input__f16,single_stage,1,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,1,swiglu_input,f16,none,storage_compute,2048.0,2.364705801010132,30.065448760986328,0.9993024553571429,0.9803292410714286,3,pass
swiglu_output__fp8__block,single_stage,1,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,1,swiglu_output,fp8,block,storage_compute,11776.0,162.63137817382812,2210.318115234375,0.9545200892857143,0.2562779017857143,3,pass
baseline__fp32,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
gemm1_accumulator__f16,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,gemm1_accumulator,f16,none,storage_compute,2048.0,1065.6666259765625,47.182456970214844,0.9985743931361607,0.9562857491629464,22,pass
gemm1_operands__f16,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,gemm1_operands,f16,none,storage_compute,2048.0,2196.33251953125,12.005109786987305,0.9996512276785714,0.9884774344308036,22,pass
gemm1_output__f16,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,gemm1_output,f16,none,storage_compute,2048.0,1492.332763671875,8.612467765808105,0.9997209821428571,0.9919913155691964,22,pass
gemm2_accumulator__bf16,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,gemm2_accumulator,bf16,none,storage_compute,5120.0,7166.9970703125,131.56063842773438,0.996673583984375,0.8992789132254464,22,pass
gemm2_operands__bf16,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,gemm2_operands,bf16,none,storage_compute,4096.0,3350.33203125,68.23282623291016,0.9980817522321429,0.93731689453125,22,pass
hidden_dequant__fp8__block,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,hidden_dequant,fp8,block,storage_compute,24832.0,24477.474609375,1071.482666015625,0.9681222098214286,0.6612592424665178,22,pass
out_accumulator__bf16,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,out_accumulator,bf16,none,storage_compute,4096.0,720.238037109375,39.73716354370117,0.9992544991629464,0.9761439732142857,22,pass
swiglu_input__f16,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,swiglu_input,f16,none,storage_compute,2048.0,1492.332763671875,8.612467765808105,0.9997209821428571,0.9919913155691964,22,pass
swiglu_output__fp8__block,single_stage,2,6230e838-67ca-41dd-a9d6-6f36b7676c6b,32,swiglu_output,fp8,block,storage_compute,14336.0,18347.66015625,679.7841186523438,0.9797232491629464,0.6968863351004464,22,pass
baseline__fp32,single_stage,3,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,80,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
gemm1_accumulator__f16,single_stage,3,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,80,gemm1_accumulator,f16,none,storage_compute,2048.0,141.97872924804688,64.4820327758789,0.9980172293526786,0.9388410295758929,28,pass
