variant,workload,status,latency_ms,reference_latency_ms,speedup_factor,max_abs_error,max_rel_error
baseline,b8f4f012-a32e-4356-b4e1-7665b3d598af,PASSED,11.599871953328451,11.872842788696289,1.0235322283268404,256.0,0.011560693383216858
baseline,e05c6c03-5603-4a1c-b34c-dcce0ecaeea4,PASSED,5.204917271931966,10.973045349121094,2.1082074461191405,256.0,0.0060606058686971664
baseline,6230e838-67ca-41dd-a9d6-6f36b7676c6b,PASSED,35.76654942830404,14.351327896118164,0.401249998266849,1024.0,0.39095744490623474
baseline,8f1ff9f1-6747-41d1-a1d8-2868cdacf893,PASSED,61.51926294962565,16.146101633707683,0.2624560318111863,1024.0,0.3651685416698456
baseline,1a4c6ba1-3cd2-4d7d-b716-84f2d52b69fc,PASSED,301.58884684244794,20.89031473795573,0.06926753080119363,4096.0,7.499997615814209
baseline,a7c2bcfd-a2f4-479e-8d32-200115df89cf,PASSED,21.102250417073567,12.505194664001465,0.5926000505559194,256.0,0.01785714365541935
baseline,2e69caee-ae5c-473b-aa99-5dc6659829d4,PASSED,8.383594830830893,11.501973470052084,1.3719619926947413,1024.0,0.007751937955617905
baseline,8cba5890-4288-448a-93b8-42c14c6b9420,PASSED,19.591978708902996,12.27076244354248,0.6263156277301585,1024.0,0.016853932291269302
baseline,5e8dc11c-f2a9-42d5-8dce-9419cbf34d5d,PASSED,2764.7693684895835,45.93554178873698,0.016614601677908472,4096.0,32421876.0
baseline,58a34f27-7995-4155-8b46-f60a7225e20e,PASSED,1828.4734700520833,35.88086446126302,0.019623398998641732,2048.0,13671875.0
baseline,5eadab1e-a0e3-4966-b0fd-1115cd77497c,PASSED,35.363956451416016,13.830474535624186,0.3910895703829088,2048.0,0.14179104566574097
baseline,eedc63b2-c03b-4cf2-8d16-1f46566e3af7,PASSED,33.66797765096029,13.57904020945231,0.40332212258864336,512.0,0.03100775182247162
baseline,e626d3e6-6c29-4fd8-bb7c-5b09eec61702,PASSED,46.877418518066406,15.5305814743042,0.3313019779090174,1024.0,0.04430379718542099
baseline,74d7ff04-0365-4cf8-a824-ce61b7131dea,PASSED,44.27415466308594,15.04210122426351,0.3397490327874069,512.0,0.1640625
baseline,4822167c-dae5-4bb1-bb53-e4adb256245b,PASSED,48.30126953125,14.951050758361816,0.30953742838350806,1024.0,0.11340206116437912
baseline,81955b1e-086f-49c1-9f40-a18a5aaf509d,PASSED,41.95242691040039,14.494069735209147,0.3454882304226346,512.0,0.18918919563293457
baseline,76010cb4-f73c-4145-8365-8642a2ce99de,PASSED,38.710347493489586,14.330794334411621,0.37020577861828324,1024.0,0.2792207896709442
baseline,fc378037-e8fa-4305-b00f-4af47933fd53,PASSED,46.83381271362305,14.704202651977539,0.3139655261870314,1024.0,0.11428570747375488
