candidate,search_phase,workload_index,workload_uuid,seq_len,stage,mode,scale_mode,scope,max_abs,max_rel,mean_abs,matched_ratio_contest,matched_ratio_strict,selected_experts,failure_label
baseline__fp32,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,baseline,fp32,none,storage_compute,0.0,0.0,0.0,1.0,1.0,0,pass
gemm1_accumulator__f16,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_accumulator,f16,none,storage_compute,2048.0,86.30635833740234,30.195226669311523,0.9989237882653061,0.9697464923469388,7,pass
gemm1_operands__f16,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_operands,f16,none,storage_compute,1024.0,10.387283325195312,7.766780853271484,0.9996811224489796,0.9920679209183674,7,pass
gemm1_output__f16,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm1_output,f16,none,storage_compute,1024.0,11.763006210327148,5.332616806030273,0.9997209821428571,0.9942004145408163,7,pass
gemm2_accumulator__bf16,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_accumulator,bf16,none,storage_compute,3072.0,109.02312469482422,83.36256408691406,0.9979073660714286,0.9287308673469388,7,pass
gemm2_operands__f16,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,gemm2_operands,f16,none,storage_compute,1024.0,7.520231246948242,5.325956344604492,0.9998007015306123,0.994140625,7,pass
hidden_dequant__fp8__block,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,hidden_dequant,fp8,block,storage_compute,15104.0,140.3333282470703,685.7318115234375,0.9787547831632653,0.7608019770408163,7,pass
out_accumulator__bf16,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,out_accumulator,bf16,none,storage_compute,2048.0,17.86705207824707,28.768537521362305,0.9993223852040817,0.9803093112244898,7,pass
swiglu_input__f16,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,swiglu_input,f16,none,storage_compute,1024.0,11.763006210327148,5.332616806030273,0.9997209821428571,0.9942004145408163,7,pass
swiglu_output__fp8__block,single_stage,0,b8f4f012-a32e-4356-b4e1-7665b3d598af,7,swiglu_output,fp8,block,storage_compute,8640.0,936.2138671875,428.0516357421875,0.9860291772959183,0.7889628507653061,7,pass
